Code,2011/1/25,2011/2/25,2011/3/25,2011/4/25,2011/5/25,2011/6/25,2011/7/25,2011/8/25,2011/9/25,2011/10/25,2011/11/25,2011/12/25,2012/1/25,2012/2/25,2012/3/25,2012/4/25,2012/5/25,2012/6/25,2012/7/25,2012/8/25,2012/9/25,2012/10/25,2012/11/25,2012/12/25,2013/1/25,2013/2/25,2013/3/25,2013/4/25,2013/5/25,2013/6/25,2013/7/25,2013/8/25,2013/9/25,2013/10/25,2013/11/25,2013/12/25,2014/1/25,2014/2/25,2014/3/25,2014/4/25,2014/5/25,2014/6/25,2014/7/25,2014/8/25,2014/9/25,2014/10/25,2014/11/25,2014/12/25,2015/1/25,2015/2/25,2015/3/25,2015/4/25,2015/5/25,2015/6/25,2015/7/25,2015/8/25,2015/9/25,2015/10/25,2015/11/25,2015/12/25,2016/1/25,2016/2/25,2016/3/25,2016/4/25,2016/5/25,2016/6/25,2016/7/25,2016/8/25,2016/9/25,2016/10/25,2016/11/25,2016/12/25,2017/1/25,2017/2/25,2017/3/25,2017/4/25,2017/5/25,2017/6/25,2017/7/25,2017/8/25,2017/9/25,2017/10/25,2017/11/25,2017/12/25,2018/1/25,2018/2/25,2018/3/25,2018/4/25,2018/5/25,2018/6/25,2018/7/25,2018/8/25,2018/9/25,2018/10/25,2018/11/25,2018/12/25,2019/1/25,2019/2/25,2019/3/25,2019/4/25,2019/5/25,2019/6/25,2019/7/25,2019/8/25,2019/9/25,2019/10/25,2019/11/25,2019/12/25,2020/1/25,2020/2/25,2020/3/25,2020/4/25,2020/5/25,2020/6/25,2020/7/25,2020/8/25,2020/9/25,2020/10/25,2020/11/25,2020/12/25,2021/1/25,2021/2/25,2021/3/25,2021/4/25,2021/5/25,2021/6/25,2021/7/25,2021/8/25,2021/9/25,2021/10/25,2021/11/25,2021/12/25
600273.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.2625,84.1454,72.5159,70.216,126.4477,143.2889,-329.8994,138.8679,76.1379,262.1837,21.0814,40.9668,-103.9317,-28.9407,176.2678,-61.6769,50.0756,165.2098,-4.4646,73.2558,-12.4456,6.9061,25.7495,-12.6094,-9.8135,2.6973,-10.6372,19.4546,-0.2339,9.1357,-16.4979,-0.2478,0.3947,6.9335,0,0,0,0,-32.2111,-5.234,1.8551,11.5811,-7.9078,-36.8304,58.0883,-13.8583,-1.7456,-6.657,1.1899,20.5102,173.7631,34.177,-0.3349,25.1903,-4.7968,-13.2928,15.2018,-12.4443,-4.8305,53.3123,-42.6793,70.5289,-23.8689,0.5957,-2.5048,11.3256,157.4084,-103.065,20.8283,-14.5159,19.7411,-1.568,-26.9498,29.9699,80.1165,-15.8046,-0.7378,-0.4744,12.0276,0,0,0,0,0
600580.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.964,35.0633,95.4648,13.8871,171.0972,71.5549,-142.6951,-53.2805,14.9861,163.3797,16.2567,22.0539,-70.2838,-12.3438,70.972,-16.4481,-4.9402,34.9442,-28.8421,6.8599,-2.1648,1.3344,1.1139,-6.5067,-3.3919,1.534,-2.0174,-0.5816,-2.9967,2.4449,17.8676,0.3869,22.5133,49.3157,-4.3069,-0.7674,4.3289,-10.9634,24.0981,-2.3254,12.5877,-13.8157,4.2057,-7.4309,2.2323,-19.6752,4.4543,-2.3926,3.0508,9.1624,54.241,19.2436,-5.7881,-14.023,3.113,1.5852,-0.0737,-2.5835,47.8156,63.6498,11.6409,110.5086,-61.4573,16.4612,66.9233,3.7209,34.8362,41.221,2.9937,8.5171,62.012,110.5655,-81.1129,-10.9674,-7.0403,-2.3711,21.1685,63.499,16.1164,0,0,0,0,0
600711.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.1633,592.069,1233.724,32.2511,371.601,-87.5254,18.3266,40.8316,-94.5653,390.2477,32.1947,6.0011,-42.7197,30.5864,56.8346,-4.9483,-6.0049,167.8295,128.4669,22.9877,-5.0001,14.2123,43.6357,-11.5189,-3.6859,113.7755,-34.0966,7.299,-9.0554,15.0558,123.9007,24.9726,414.844,-109.3582,18.1793,13.0567,90.2913,-69.8719,0,25.0724,159.4763,-143.7276,22.8597,-66.3236,-13.081,-125.4845,70.7483,-18.5569,51.9424,153.3226,15.3156,98.1808,-12.2055,39.7655,-12.5101,184.6811,49.254,-5.0856,2.9076,101.1497,5.5991,13.0968,-25.8655,-0.9103,-4.9377,249.5668,201.0128,17.4244,-1.6619,15.0803,104.9551,674.2256,-103.9317,188.7502,-91.3438,93.8293,87.4107,-30.4636,374.0058,0,0,0,0,0
600860.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2775,3.3812,31.0664,108.1163,122.11,77.7122,0,0,0,0,0,-1.663,-80.2693,13.4624,33.7466,9.6068,-16.1208,-0.6048,284.875,-3.382,-12.7506,10.1867,64.3316,120.9821,-90.0494,1.9678,-0.5123,-17.5373,-14.2068,-0.8175,-3.6534,5.8724,3.2321,-1.4374,-2.1462,0.4893,-4.2033,-2.3135,8.9198,4.6839,-0.1541,-2.9832,4.7902,1.5016,1.0493,-0.1823,8.2201,4.3231,7.985,13.0962,276.3946,74.201,-2.9517,6.7866,13.5364,-27.3329,9.7321,-2.2872,-5.4744,99.7647,-5.3519,-2.988,-22.292,-10.5607,5.6365,7.0219,-12.2011,-14.6291,-1.9127,-1.0567,2.2489,5.9393,-4.2713,0.3788,57.2295,6.3407,-22.4957,60.0583,59.8096,0,0,0,0,0
600877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3148,29.52,77.2433,162.1288,440.4492,-199.1583,493.7125,77.4901,24.9292,190.312,211.0632,-62.2317,-110.2914,23.0326,75.4922,0,0,0,0,159.5215,38.9415,246.5743,22.3071,85.2729,-35.1411,97.2393,-47.9215,-85.0103,-6.6155,5.9892,-14.0549,17.2734,1.4927,2.2246,0,0,0,0,0,0,-66.3763,-4.703,0.6146,8.9484,-0.8079,-8.7953,1.9895,5.667,-4.5991,8.9735,13.8473,7.9089,-17.1413,10.0985,5.6435,-3.0523,-7.0105,-7.7541,-16.3438,14.7771,21.932,11.4764,-13.8092,-35.8271,-3.7899,-4.5838,13.927,7.6025,-4.8836,1.7081,0.782,-47.1456,76.2569,-2.4707,-9.7347,40.3752,-27.1206,-0.1821,-17.8591,0,0,0,0,0
600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9643,63.6191,72.6371,82.3437,91.3535,-17.9285,-121.8064,6.2689,68.3986,142.3196,181.1031,195.7427,-215.9461,-6.7339,204.0558,32.5573,26.7145,151.1613,-30.352,92.9138,-1.0135,-3.0733,-8.1273,-1.0579,-9.4099,22.4544,73.2313,28.7664,-38.9486,69.8816,187.8609,0.3518,113.3948,-22.2107,-69.7225,18.7043,-18.0942,38.0537,38.8578,-11.9206,133.5551,51.2137,-66.5137,-3.1665,9.5244,-35.3598,79.2165,-35.0263,3.9451,50.6329,-7.6286,-24.9237,-13.176,-26.2416,9.2373,-1.5698,18.2489,-2.3071,19.4119,43.5536,9.5938,27.8617,-40.424,17.5961,12.8825,241.6118,139.343,-30.3852,-7.552,85.1912,69.3914,129.2736,-2.86,-35.9975,14.607,65.2957,32.0552,160.4488,166.9252,0,0,0,0,0
601678.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5802,29.1609,54.3724,33.4787,37.1966,22.7276,-83.095,-27.0216,-1.9349,32.14,-6.9663,14.2494,-82.5579,38.4211,32.9911,3.9771,-7.998,19.2751,7.0507,2.7354,52.1222,16.944,35.8519,24.3344,-18.6964,9.7121,13.6529,-14.1737,3.4126,6.9908,52.0304,128.6254,-10.2959,3.1425,-19.9781,6.1885,36.3231,7.7433,28.0839,-7.6931,31.8114,-16.1754,-6.6665,-0.3097,-2.644,-13.4225,6.3132,-2.5719,1.0187,23.2368,176.3539,168.8365,13.1771,18.1609,30.1738,-35.7204,6.1504,-0.0986,-3.1774,9.2634,-0.3546,57.5961,-7.2676,-2.0428,-1.5307,-0.1076,33.6681,10.2818,5.3403,31.3464,22.5982,-3.7688,7.607,63.9943,-3.057,119.8591,78.6027,69.8335,2.2198,0,0,0,0,0
603659.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688.1965,-289.1333,-111.1648,-64.5418,0,0,444.9609,112.6857,-82.4181,-30.706,20.7123,-48.3126,44.5222,-2.1894,-3.2435,11.0181,32.7456,-0.1051,-6.0004,2.1002,14.4067,-10.2086,6.2361,8.0069,69.5901,52.9586,20.4291,-27.4746,-98.3692,93.0216,47.214,23.176,-9.7752,-21.6607,21.772,9.6177,-17.0442,18.2703,-28.5935,-11.142,13.0269,22.926,47.1635,40.2045,-30.7891,0,0,0,0,0
603897.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544.8396,46.6129,-115.2411,197.3389,-49.7905,-41.2333,-66.976,29.9438,55.9047,-10.8596,117.8553,107.1867,-49.1744,-8.5481,-9.3859,3.5629,-11.4941,6.9373,-0.5314,-7.8268,66.9182,6.197,-38.0868,53.8826,42.5374,40.8851,104.4088,17.4146,17.6593,-27.4439,34.1747,-16.9185,-28.4702,-27.1581,13.1784,7.5723,0.14,8.4665,76.2847,57.9363,0,0,0,0,0
688005.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7192.2513,222.1531,-92.9677,-37.4398,-326.1864,788.9429,242.0354,851.5473,-123.9524,15.0721,401.5988,10.8033,14.8566,18.8339,40.3383,220.0231,-4.3831,228.501,206.1097,-1.7343,15.4106,56.3008,214.9816,38.0658,13.0904,0,0,0,0,0
688339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11144.9209,170.777,-18.5274,615.5614,66.0804,-28.3624,-77.2573,-91.0586,119.1807,17.574,90.1602,-1.9272,0,0,0,0,0
688345.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17493.3209,642.7868,0,0,0,0,0
688567.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4805.9614,20.5423,102.0864,174.5078,-27.6998,488.7997,-150.2824,-191.7821,-61.0736,46.6595,146.7206,141.1186,118.9451,0,0,0,0,0
688819.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2750.3887,-202.0821,89.9947,-69.3755,5.6932,49.3036,664.8267,0,0,0,0,0
000670.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.4276,95.1172,65.3321,117.4908,272.3138,122.9076,-414.4741,46.3464,-48.765,0,117.7229,168.0669,-231.4988,9.489,122.8344,295.5471,-110.8114,-187.4743,24.9054,7.9517,-14.2235,-40.1675,17.6174,0,0,-57.2301,120.1602,-130.8615,-33.6656,78.341,44.7309,88.6855,433.6935,-74.6655,59.6427,281.4473,-90.2847,50.1002,235.0402,212.2545,69.4031,38.2185,14.6144,-8.5724,-8.4057,35.2299,117.5425,0.4728,271.2147,347.9786,1765.528,-369.9461,-142.0811,-18.9105,-26.5009,-4.0903,70.4407,-24.9278,40.1108,-27.4024,-37.3477,12.9478,96.0343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.2266,98.8456,124.5926,38.6069,168.6647,28.7164,-37.4988,-44.8934,-16.6214,7.3766,137.0623,12.9266,0,0,-40.7465,-21.157,61.4042,72.2342,-14.5158,1.7734,-9.3193,6.1052,-0.4655,-2.7483,-4.6762,-0.1447,0,0,0,0,-31.4187,40.0963,177.1782,-67.2178,392.6792,90.7426,-94.3981,120.979,207.0809,133.5197,-23.5799,-25.0265,52.4535,24.2363,-53.9389,-67.7236,33.957,-6.7644,28.2961,116.9082,243.1583,56.672,116.8795,-78.5491,89.9144,101.517,9.7685,7.4318,-79.073,94.999,44.5135,98.984,-18.1209,191.4264,141.9199,15.1882,423.9498,91.2427,-6.4453,-34.9646,-31.2204,85.2912,-35.9265,-21.0567,-5.2243,24.6476,50.3609,33.7425,47.7247,0,0,0,0,0
002079.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9364,41.9074,223.6428,-36.6685,228.2354,-22.2679,-240.4423,0,62.6007,81.5777,130.6416,141.4451,-167.3207,46.0827,136.2578,-23.5804,30.886,264.4112,-16.2458,26.7082,73.1171,-16.7392,-11.9745,-24.1669,-6.263,10.1242,4.186,-8.5021,-9.2731,5.6298,1.6495,26.9524,66.6978,-12.6686,165.1197,127.5318,-81.2176,4.4841,43.8909,58.8168,-25.3345,-16.6605,4.617,0.5298,-8.7015,-25.2739,76.9657,-4.8764,81.2395,243.2062,183.4179,-41.1392,257.9736,-43.1855,20.6352,-29.682,83.7436,10.075,113.8021,724.7592,192.059,206.1632,-53.4084,1.7853,48.9399,410.4383,58.5737,-30.7967,-11.5789,10.4728,54.9731,-19.8056,-24.898,-4.8899,40.8655,27.4473,75.5331,186.7761,292.1275,0,0,0,0,0
002119.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5275,0,0,0,377.438,-180.9106,-109.0883,114.2025,46.7802,166.6981,109.4129,63.218,90.5329,178.4076,66.8911,-11.0302,-37.6033,45.5872,-24.0325,6.5299,2.8125,26.4653,16.7089,1.0713,3.808,15.37,11.686,0.9907,-13.7508,-0.2181,-0.1021,3.1631,27.3014,-3.0998,57.9431,-8.0084,-9.7983,5.4496,-1.1724,47.8359,-32.5647,-8.4435,0.5004,-13.4265,-0.0224,-3.4111,5.4649,-3.4025,2.8865,53.4668,201.5902,-15.0684,990.1534,-382.6419,674.9293,-131.4772,60.6895,23.9277,-39.4854,208.1762,223.5915,95.7441,-37.1136,31.2643,51.8122,-19.0085,63.6814,29.5452,-48.2203,4.4763,17.3646,-20.3875,-16.5071,4.6207,-8.4613,167.2413,61.684,526.045,404.6369,0,0,0,0,0
002156.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.6443,17.4361,68.4817,52.2727,123.8491,2.6614,-31.2416,31.4542,-5.2725,72.9026,186.8013,-2.4826,-103.3701,17.8215,66.1185,-10.4144,82.4839,181.5443,-42.5896,-9.422,0,0,-5.2068,-2.8314,-7.5575,2.6783,14.8765,-3.1342,-2.59,8.1801,-2.6068,4.3304,208.0576,-47.4712,142.1833,94.4009,-86.1666,26.5121,60.2804,82.9775,-7.1063,-13.4551,10.0601,0.8234,-13.934,-13.33,25.0887,1.1628,7.8502,69.8231,124.0203,-33.5521,59.1011,-23.2913,40.8103,8.8348,128.6939,21.1032,55.8049,212.6808,241.9987,166.3618,-159.6712,254.7445,56.4046,50.4711,115.2596,-25.1623,13.2139,32.0472,60.1283,5.341,64.2773,-51.4897,-57.7241,55.8148,-28.9336,178.9624,30.4411,0,0,0,0,0
002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.7847,-53.5537,49.0547,-47.0032,30.5005,66.2444,-8.4821,25.6349,-3.0135,108.2093,0,0,137.8101,67.4021,63.8973,34.3775,26.5867,0.4736,-24.7148,-4.3356,5.5445,-1.8497,5.7802,-2.9783,1.7483,-3.8874,2.7968,24.9053,48.3959,-1.5854,1.2776,-3.0529,-0.2738,2.0075,3.7807,28.4284,13.4596,-3.8593,12.6643,-1.6009,1.5619,9.0508,1.5019,-2.0758,4.3225,5.2225,28.097,-11.1466,-3.3201,-3.4745,7.5996,13.8145,38.1866,-5.0265,7.2321,43.5246,31.1676,38.9642,-91.9496,89.8453,-6.9075,49.7688,58.0531,6.9126,-26.5327,-1.2654,3.7576,-13.9836,25.4258,12.2841,-2.8259,1.3409,5.0631,62.1201,25.9605,0,0,0,0,0
002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.8695,85.1275,88.1331,20.705,128.0739,-22.302,-39.106,-33.7758,11.7402,61.1869,117.9428,1.9051,-56.0071,-24.4194,99.7734,-8.0573,30.7532,104.6846,-0.7341,1.0519,64.9377,-6.8753,15.5076,-16.4797,-7.9961,14.0906,28.5129,7.0016,-17.4156,66.9616,9.8217,16.2861,217.7057,0.125,33.3067,45.3465,-50.0045,1.1435,8.7476,-17.0041,-39.7699,-11.4545,11.0997,-5.1448,0.1085,-32.2813,11.8692,7.8686,54.1228,89.8874,117.2238,-32.0695,168.6517,-65.4331,140.4469,28.1563,54.2029,5.4465,160.03,241.4159,256.829,496.6373,-190.3447,489.7385,44.8275,73.0968,407.9528,-0.4473,-39.0962,22.8998,98.5913,-35.4842,95.6653,-49.6419,-12.5997,46.6423,11.7971,234.5718,-48.365,0,0,0,0,0
002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5096,41.0947,39.1519,53.6509,57.0033,-7.4897,-45.8575,2.1014,-11.251,0,0,0,86.9745,-22.7687,136.95,-46.9537,184.0842,221.5709,-31.972,216.9606,-92.5819,25.0344,-16.1471,-61.0945,47.7138,29.2557,48.0418,-35.2101,-5.598,36.7773,-12.5212,17.9787,58.6665,28.5121,62.8615,70.0899,-96.2977,52.8946,224.7796,54.9392,-29.7648,94.1076,42.9195,75.6413,-51.2844,-57.8602,33.9439,6.5812,82.7024,51.9228,181.1041,-35.3771,92.2855,20.8045,-22.5194,16.5694,15.7339,17.713,52.6171,72.2092,99.3848,74.5852,-63.5568,95.3357,12.3003,24.9186,51.3851,-37.4997,-31.3414,22.94,12.8462,47.566,58.1873,-20.0131,-32.6796,34.8742,32.1226,101.5474,106.5894,0,0,0,0,0
002409.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2034,24.569,35.8262,92.7287,84.2911,91.9325,-127.0525,0,0,0,0,0,0,78.2562,256.5689,54.6414,51.7663,183.4128,71.0615,47.4589,-37.5091,22.9436,8.8274,27.3111,-12.1939,-1.8804,9.3754,1.4546,0,0,0,0,0,0,-156.4149,-27.4298,-104.2953,15.9771,42.1604,142.7095,-81.1429,-46.3477,15.7085,-7.6347,-4.6953,-11.8424,20.2039,4.7654,6.6435,72.2497,33.8667,13.8669,19.9461,-20.2296,65.2848,18.253,139.7317,-32.2302,9.5945,157.3548,190.6016,197.0961,-207.6831,318.3512,197.5345,144.8358,198.1775,-60.0768,-6.0898,-6.0826,106.3019,40.9731,81.5498,-24.0396,13.9558,16.4953,86.7325,111.9221,144.4482,0,0,0,0,0
003026.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.176,1102.4776,-403.1812,462.4543,368.1633,-96.0279,281.0398,-123.5528,0,0,0,0,0
003043.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247.3822,-141.5604,-171.009,1437.537,0,0,0,0,0
300046.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5643,58.408,103.1561,368.9829,-4.2927,-67.6999,-136.0378,135.421,53.3435,157.5392,467.1836,80.6151,-136.6862,48.7451,15.5213,0,0,0,0,0,81.1841,15.6724,71.7288,-18.5698,-16.4622,6.8029,-14.113,-15.7648,-2.6652,2.097,6.513,17.3343,85.6478,-18.2885,95.7277,200.8795,-95.6239,5.0378,76.6981,127.8317,-21.2596,-6.7536,128.3759,505.0033,-48.8809,-4.2353,16.6512,-20.435,30.9694,88.1385,261.3688,155.8953,94.32,61.7929,1.3268,-4.2884,-19.7637,-14.7969,73.3614,221.5657,109.2207,571.6158,326.4102,87.3937,195.9209,26.2421,37.6096,3.6321,530.7095,138.0713,734.849,-187.1824,-201.6777,57.9345,21.1203,215.3769,144.2827,1173.7094,299.8174,0,0,0,0,0
300053.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.412,88.4149,229.5769,100.5894,406.689,-115.9731,54.7129,-288.95,520.443,265.0512,342.5612,-101.3116,-35.3975,-13.921,243.8997,38.1354,-72.6498,320.8149,-115.8362,2.7883,-8.5523,39.548,44.4677,-25.8483,-15.1363,3.0176,3.6948,13.7412,38.1344,-17.5385,-16.2635,25.5399,413.2413,-47.5922,-10.2684,17.3073,24.0123,-47.1176,48.895,102.5605,-47.8539,-52.9832,14.0378,-18.8228,-0.9683,-33.5313,-3.1423,-15.0084,2.1901,126.7511,118.4272,-36.0737,72.7029,-63.9379,34.2149,0.2918,34.2891,-33.5844,43.3922,80.2719,35.7066,242.2955,-70.7587,13.1528,91.7637,-12.2297,44.5659,80.1935,-51.7419,-12.5796,15.6978,-45.3436,19.1935,63.0128,-17.4623,-28.2353,12.4169,75.8489,306.5867,0,0,0,0,0
300077.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.8703,103.4029,120.7395,315.9608,184.8625,-254.1786,88.7174,-169.9758,82.3485,343.1286,220.5818,171.7155,-152.3578,-65.9765,410.2447,-150.9971,38.9659,181.6625,-71.9839,-2.8795,18.2845,133.7563,45.5974,-82.9382,-17.8488,12.652,-9.4842,-16.2063,26.4239,13.5986,-12.1893,74.4655,146.6198,-73.0487,200.0242,-395.3795,-129.4817,74.5663,106.4151,487.0921,-38.0337,159.4029,-213.9206,17.5547,51.9388,194.0567,-6.5929,-93.4657,17.5719,68.3147,434.1433,-87.637,53.0086,0.932,-0.838,-53.9181,78.5239,67.3259,-19.5651,25.6649,151.7218,149.5902,-53.6324,109.428,126.4751,-10.3298,91.4823,244.4636,-170.0325,175.5024,50.8329,-25.9511,-88.716,36.2053,91.8032,-23.2071,590.275,1053.9493,1990.7174,0,0,0,0,0
