Code,Name,一级行业,二级行业,上市日期
300629.SZ,新劲刚,机械,通用设备,2017/3/24
300718.SZ,长盛轴承,机械,通用设备,2017/11/6
300780.SZ,德恩精工,机械,通用设备,2019/5/31
300809.SZ,华辰装备,机械,通用设备,2019/12/4
300817.SZ,双飞股份,机械,通用设备,2020/2/18
300838.SZ,浙江力诺,机械,通用设备,2020/6/8
300850.SZ,新强联,机械,通用设备,2020/7/13
300861.SZ,美畅股份,机械,通用设备,2020/8/24
300885.SZ,海昌新材,机械,通用设备,2020/9/10
300907.SZ,康平科技,机械,通用设备,2020/11/18
300946.SZ,恒而达,机械,通用设备,2021/2/8
300992.SZ,泰福泵业,机械,通用设备,2021/5/25
301005.SZ,超捷股份,机械,通用设备,2021/6/1
600169.SH,太原重工,机械,通用设备,1998/9/4
600243.SH,青海华鼎,机械,通用设备,2000/11/20
600320.SH,振华重工,机械,通用设备,2000/12/21
600421.SH,华嵘控股,机械,通用设备,2004/6/7
600579.SH,克劳斯,机械,通用设备,2002/8/9
600592.SH,龙溪股份,机械,通用设备,2002/8/5
601002.SH,晋亿实业,机械,通用设备,2007/1/26
601100.SH,恒立液压,机械,通用设备,2011/10/28
601177.SH,杭齿前进,机械,通用设备,2010/10/11
601369.SH,陕鼓动力,机械,通用设备,2010/4/28
601882.SH,海天精工,机械,通用设备,2016/11/7
603011.SH,合锻智能,机械,通用设备,2014/11/7
603015.SH,弘讯科技,机械,通用设备,2015/3/3
603088.SH,宁波精达,机械,通用设备,2014/11/11
603090.SH,宏盛股份,机械,通用设备,2016/8/31
603112.SH,华翔股份,机械,通用设备,2020/9/17
603131.SH,上海沪工,机械,通用设备,2016/6/7
603187.SH,海容冷链,机械,通用设备,2018/11/29
603203.SH,快克股份,机械,通用设备,2016/11/8
603269.SH,海鸥股份,机械,通用设备,2017/5/17
603289.SH,泰瑞机器,机械,通用设备,2017/10/31
603308.SH,应流股份,机械,通用设备,2014/1/22
603315.SH,福鞍股份,机械,通用设备,2015/4/24
603331.SH,百达精工,机械,通用设备,2017/7/5
603416.SH,信捷电气,机械,通用设备,2016/12/21
603486.SH,科沃斯,机械,通用设备,2018/5/28
603583.SH,捷昌驱动,机械,通用设备,2018/9/21
603617.SH,君禾股份,机械,通用设备,2017/7/3
603638.SH,艾迪精密,机械,通用设备,2017/1/20
603666.SH,亿嘉和,机械,通用设备,2018/6/12
603667.SH,五洲新春,机械,通用设备,2016/10/25
603699.SH,纽威股份,机械,通用设备,2014/1/17
603757.SH,大元泵业,机械,通用设备,2017/7/11
603856.SH,东宏股份,机械,通用设备,2017/11/6
603915.SH,国茂股份,机械,通用设备,2019/6/14
603966.SH,法兰泰克,机械,通用设备,2017/1/25
603985.SH,恒润股份,机械,通用设备,2017/5/5
605100.SH,华丰股份,机械,通用设备,2020/8/11
688017.SH,绿的谐波,机械,通用设备,2020/8/28
688025.SH,杰普特,机械,通用设备,2019/10/31
688028.SH,沃尔德,机械,通用设备,2019/7/22
688059.SH,华锐精密,机械,通用设备,2021/2/8
688090.SH,瑞松科技,机械,通用设备,2020/2/17
688155.SH,先惠技术,机械,通用设备,2020/8/11
688160.SH,步科股份,机械,通用设备,2020/11/12
688165.SH,埃夫特-U,机械,通用设备,2020/7/15
688169.SH,石头科技,机械,通用设备,2020/2/21
688218.SH,江苏北人,机械,通用设备,2019/12/11
688308.SH,欧科亿,机械,通用设备,2020/12/10
688333.SH,铂力特,机械,通用设备,2019/7/22
688518.SH,联赢激光,机械,通用设备,2020/6/22
688556.SH,高测股份,机械,通用设备,2020/8/7
688558.SH,国盛智科,机械,通用设备,2020/6/30
688577.SH,浙海德曼,机械,通用设备,2020/9/16
689009.SH,九号公司-WD,机械,通用设备,2020/10/29
900947.SH,振华B股,机械,通用设备,1997/8/5
002767.SZ,先锋电子,机械,仪器仪表Ⅱ,2015/6/12
002819.SZ,东方中科,机械,仪器仪表Ⅱ,2016/11/11
002849.SZ,威星智能,机械,仪器仪表Ⅱ,2017/2/17
002857.SZ,三晖电气,机械,仪器仪表Ⅱ,2017/3/23
002870.SZ,香山股份,机械,仪器仪表Ⅱ,2017/5/15
002967.SZ,广电计量,机械,仪器仪表Ⅱ,2019/11/8
002980.SZ,华盛昌,机械,仪器仪表Ⅱ,2020/4/15
003008.SZ,开普检测,机械,仪器仪表Ⅱ,2020/9/23
300012.SZ,华测检测,机械,仪器仪表Ⅱ,2009/10/30
300066.SZ,三川智慧,机械,仪器仪表Ⅱ,2010/3/26
300112.SZ,万讯自控,机械,仪器仪表Ⅱ,2010/8/27
300165.SZ,天瑞仪器,机械,仪器仪表Ⅱ,2011/1/25
300259.SZ,新天科技,机械,仪器仪表Ⅱ,2011/8/31
300306.SZ,远方信息,机械,仪器仪表Ⅱ,2012/3/29
300349.SZ,金卡智能,机械,仪器仪表Ⅱ,2012/8/17
300354.SZ,东华测试,机械,仪器仪表Ⅱ,2012/9/20
300370.SZ,ST安控,机械,仪器仪表Ⅱ,2014/1/23
300371.SZ,汇中股份,机械,仪器仪表Ⅱ,2014/1/23
300416.SZ,苏试试验,机械,仪器仪表Ⅱ,2015/1/22
300417.SZ,南华仪器,机械,仪器仪表Ⅱ,2015/1/23
300445.SZ,康斯特,机械,仪器仪表Ⅱ,2015/4/24
300553.SZ,集智股份,机械,仪器仪表Ⅱ,2016/10/21
300557.SZ,理工光科,机械,仪器仪表Ⅱ,2016/11/1
300572.SZ,安车检测,机械,仪器仪表Ⅱ,2016/12/6
300720.SZ,海川智能,机械,仪器仪表Ⅱ,2017/11/6
300797.SZ,钢研纳克,机械,仪器仪表Ⅱ,2019/11/1
300862.SZ,蓝盾光电,机械,仪器仪表Ⅱ,2020/8/24
300887.SZ,谱尼测试,机械,仪器仪表Ⅱ,2020/9/16
300897.SZ,山科智能,机械,仪器仪表Ⅱ,2020/9/28
300906.SZ,日月明,机械,仪器仪表Ⅱ,2020/11/5
300938.SZ,信测标准,机械,仪器仪表Ⅱ,2021/1/27
300942.SZ,易瑞生物,机械,仪器仪表Ⅱ,2021/2/9
301006.SZ,迈拓股份,机械,仪器仪表Ⅱ,2021/6/7
603662.SH,柯力传感,机械,仪器仪表Ⅱ,2019/8/6
603700.SH,宁水集团,机械,仪器仪表Ⅱ,2019/1/22
688001.SH,华兴源创,机械,仪器仪表Ⅱ,2019/7/22
688003.SH,天准科技,机械,仪器仪表Ⅱ,2019/7/22
688056.SH,莱伯泰科,机械,仪器仪表Ⅱ,2020/9/2
688113.SH,联测科技,机械,仪器仪表Ⅱ,2021/5/6
688528.SH,秦川物联,机械,仪器仪表Ⅱ,2020/7/1
688600.SH,皖仪科技,机械,仪器仪表Ⅱ,2020/7/3
688628.SH,优利德,机械,仪器仪表Ⅱ,2021/2/1
688665.SH,四方光电,机械,仪器仪表Ⅱ,2021/2/9
688681.SH,科汇股份,机械,仪器仪表Ⅱ,2021/6/16
000008.SZ,神州高铁,机械,运输设备,1992/5/7
000017.SZ,深中华A,机械,运输设备,1992/3/31
000039.SZ,中集集团,机械,运输设备,1994/4/8
000925.SZ,众合科技,机械,运输设备,1999/6/11
000976.SZ,华铁股份,机械,运输设备,2000/6/1
002023.SZ,海特高新,机械,运输设备,2004/7/21
002105.SZ,信隆健康,机械,运输设备,2007/1/12
002480.SZ,新筑股份,机械,运输设备,2010/9/21
002552.SZ,宝鼎科技,机械,运输设备,2011/2/25
002972.SZ,科安达,机械,运输设备,2019/12/27
200017.SZ,深中华B,机械,运输设备,1992/3/31
300008.SZ,天海防务,机械,运输设备,2009/10/30
300351.SZ,永贵电器,机械,运输设备,2012/9/20
300411.SZ,金盾股份,机械,运输设备,2014/12/31
300589.SZ,江龙船艇,机械,运输设备,2017/1/13
300594.SZ,朗进科技,机械,运输设备,2019/6/21
300600.SZ,国瑞科技,机械,运输设备,2017/1/25
300851.SZ,交大思诺,机械,运输设备,2020/7/17
300923.SZ,研奥股份,机械,运输设备,2020/12/24
300960.SZ,通业科技,机械,运输设备,2021/3/29
600072.SH,中船科技,机械,运输设备,1997/6/3
600150.SH,中国船舶,机械,运输设备,1998/5/20
600495.SH,晋西车轴,机械,运输设备,2004/5/26
601766.SH,中国中车,机械,运输设备,2008/8/18
601890.SH,亚星锚链,机械,运输设备,2010/12/28
603111.SH,康尼机电,机械,运输设备,2014/8/1
603500.SH,祥和实业,机械,运输设备,2017/9/4
603680.SH,今创集团,机械,运输设备,2018/2/27
605001.SH,威奥股份,机械,运输设备,2020/5/22
605298.SH,必得科技,机械,运输设备,2021/3/1
688009.SH,中国通号,机械,运输设备,2019/7/22
688015.SH,交控科技,机械,运输设备,2019/7/22
688033.SH,天宜上佳,机械,运输设备,2019/7/22
688569.SH,铁科轨道,机械,运输设备,2020/8/31
000821.SZ,京山轻机,机械,专用机械,1998/6/26
000852.SZ,石化机械,机械,专用机械,1998/11/26
000856.SZ,冀东装备,机械,专用机械,1998/8/13
002006.SZ,精功科技,机械,专用机械,2004/6/25
002009.SZ,天奇股份,机械,专用机械,2004/6/29
002021.SZ,ST中捷,机械,专用机械,2004/7/15
002031.SZ,巨轮智能,机械,专用机械,2004/8/16
002073.SZ,软控股份,机械,专用机械,2006/10/18
002204.SZ,大连重工,机械,专用机械,2008/1/16
002207.SZ,准油股份,机械,专用机械,2008/1/28
002209.SZ,达意隆,机械,专用机械,2008/1/30
002278.SZ,神开股份,机械,专用机械,2009/8/11
002337.SZ,赛象科技,机械,专用机械,2010/1/15
002353.SZ,杰瑞股份,机械,专用机械,2010/2/5
002366.SZ,台海核电,机械,专用机械,2010/3/12
002430.SZ,杭氧股份,机械,专用机械,2010/6/10
002490.SZ,山东墨龙,机械,专用机械,2010/10/21
002526.SZ,山东矿机,机械,专用机械,2010/12/17
002529.SZ,海源复材,机械,专用机械,2010/12/24
002554.SZ,惠博普,机械,专用机械,2011/2/25
002564.SZ,天沃科技,机械,专用机械,2011/3/10
002595.SZ,豪迈科技,机械,专用机械,2011/6/28
002611.SZ,东方精工,机械,专用机械,2011/8/30
002629.SZ,ST仁智,机械,专用机械,2011/11/3
002645.SZ,华宏科技,机械,专用机械,2011/12/20
002651.SZ,利君股份,机械,专用机械,2012/1/6
002667.SZ,鞍重股份,机械,专用机械,2012/3/29
002690.SZ,美亚光电,机械,专用机械,2012/7/31
002691.SZ,冀凯股份,机械,专用机械,2012/7/31
002779.SZ,中坚科技,机械,专用机械,2015/12/9
002816.SZ,和科达,机械,专用机械,2016/10/25
002833.SZ,弘亚数控,机械,专用机械,2016/12/28
002837.SZ,英维克,机械,专用机械,2016/12/29
002957.SZ,科瑞技术,机械,专用机械,2019/7/26
002960.SZ,青鸟消防,机械,专用机械,2019/8/9
002975.SZ,博杰股份,机械,专用机械,2020/2/5
003021.SZ,兆威机电,机械,专用机械,2020/12/4
003025.SZ,思进智能,机械,专用机械,2020/12/11
003036.SZ,泰坦股份,机械,专用机械,2021/1/28
300022.SZ,吉峰科技,机械,专用机械,2009/10/30
300035.SZ,中科电气,机械,专用机械,2009/12/25
300084.SZ,海默科技,机械,专用机械,2010/5/20
300097.SZ,智云股份,机械,专用机械,2010/7/28
300099.SZ,精准信息,机械,专用机械,2010/8/6
300103.SZ,达刚控股,机械,专用机械,2010/8/12
300151.SZ,昌红科技,机械,专用机械,2010/12/22
300159.SZ,新研股份,机械,专用机械,2011/1/7
300164.SZ,通源石油,机械,专用机械,2011/1/13
300173.SZ,福能东方,机械,专用机械,2011/2/1
300191.SZ,潜能恒信,机械,专用机械,2011/3/16
300195.SZ,长荣股份,机械,专用机械,2011/3/29
300210.SZ,森远股份,机械,专用机械,2011/4/26
300228.SZ,富瑞特装,机械,专用机械,2011/6/8
300257.SZ,开山股份,机械,专用机械,2011/8/19
300263.SZ,隆华科技,机械,专用机械,2011/9/16
300293.SZ,蓝英装备,机械,专用机械,2012/3/8
300307.SZ,慈星股份,机械,专用机械,2012/3/29
300316.SZ,晶盛机电,机械,专用机械,2012/5/11
300382.SZ,斯莱克,机械,专用机械,2014/1/29
300391.SZ,康跃科技,机械,专用机械,2014/8/1
300410.SZ,正业科技,机械,专用机械,2014/12/31
300420.SZ,五洋停车,机械,专用机械,2015/2/17
300430.SZ,诚益通,机械,专用机械,2015/3/19
300442.SZ,普丽盛,机械,专用机械,2015/4/24
300450.SZ,先导智能,机械,专用机械,2015/5/18
300457.SZ,赢合科技,机械,专用机械,2015/5/14
300471.SZ,厚普股份,机械,专用机械,2015/6/11
300472.SZ,新元科技,机械,专用机械,2015/6/11
300480.SZ,光力科技,机械,专用机械,2015/7/2
300486.SZ,东杰智能,机械,专用机械,2015/6/30
300489.SZ,中飞股份,机械,专用机械,2015/7/1
300499.SZ,高澜股份,机械,专用机械,2016/2/2
300508.SZ,维宏股份,机械,专用机械,2016/4/19
300509.SZ,新美星,机械,专用机械,2016/4/25
300512.SZ,中亚股份,机械,专用机械,2016/5/26
300521.SZ,爱司凯,机械,专用机械,2016/7/5
300551.SZ,古鳌科技,机械,专用机械,2016/10/18
300567.SZ,精测电子,机械,专用机械,2016/11/22
300619.SZ,金银河,机械,专用机械,2017/3/1
300648.SZ,星云股份,机械,专用机械,2017/4/25
300724.SZ,捷佳伟创,机械,专用机械,2018/8/10
300751.SZ,迈为股份,机械,专用机械,2018/11/9
300756.SZ,金马游乐,机械,专用机械,2018/12/28
300757.SZ,罗博特科,机械,专用机械,2019/1/8
300786.SZ,国林科技,机械,专用机械,2019/7/23
300800.SZ,力合科技,机械,专用机械,2019/11/6
300802.SZ,矩子科技,机械,专用机械,2019/11/14
300813.SZ,泰林生物,机械,专用机械,2020/1/14
300818.SZ,耐普矿机,机械,专用机械,2020/2/12
300823.SZ,建科机械,机械,专用机械,2020/3/19
300833.SZ,浩洋股份,机械,专用机械,2020/5/20
300836.SZ,佰奥智能,机械,专用机械,2020/5/28
300837.SZ,浙矿股份,机械,专用机械,2020/6/5
300865.SZ,大宏立,机械,专用机械,2020/8/24
300879.SZ,大叶股份,机械,专用机械,2020/9/1
300902.SZ,国安达,机械,专用机械,2020/10/29
300943.SZ,春晖智控,机械,专用机械,2021/2/10
300950.SZ,德固特,机械,专用机械,2021/3/3
300953.SZ,震裕科技,机械,专用机械,2021/3/18
300962.SZ,中金辐照,机械,专用机械,2021/4/9
300963.SZ,中洲特材,机械,专用机械,2021/4/9
300971.SZ,博亚精工,机械,专用机械,2021/4/15
300984.SZ,金沃股份,机械,专用机械,2021/6/18
300988.SZ,津荣天宇,机械,专用机械,2021/5/12
300990.SZ,同飞股份,机械,专用机械,2021/5/12
301000.SZ,肇民科技,机械,专用机械,2021/5/28
301008.SZ,宏昌科技,机械,专用机械,2021/6/11
301010.SZ,晶雪节能,机械,专用机械,2021/6/18
600172.SH,黄河旋风,机械,专用机械,1998/11/26
600262.SH,北方股份,机械,专用机械,2000/6/30
600302.SH,标准股份,机械,专用机械,2000/12/13
600481.SH,双良节能,机械,专用机械,2003/4/22
600520.SH,文一科技,机械,专用机械,2002/1/8
600560.SH,金自天正,机械,专用机械,2002/9/19
600582.SH,天地科技,机械,专用机械,2002/5/15
600666.SH,ST瑞德,机械,专用机械,1993/7/12
600843.SH,上工申贝,机械,专用机械,1994/3/11
601038.SH,一拖股份,机械,专用机械,2012/8/8
601106.SH,中国一重,机械,专用机械,2010/2/9
601399.SH,国机重装,机械,专用机械,2020/6/8
601608.SH,中信重工,机械,专用机械,2012/7/6
601717.SH,郑煤机,机械,专用机械,2010/8/3
601798.SH,蓝科高新,机械,专用机械,2011/6/22
601956.SH,东贝集团,机械,专用机械,2020/12/25
603012.SH,创力集团,机械,专用机械,2015/3/20
603029.SH,天鹅股份,机械,专用机械,2016/4/27
603036.SH,如通股份,机械,专用机械,2016/12/9
603076.SH,乐惠国际,机械,专用机械,2017/11/13
603081.SH,大丰实业,机械,专用机械,2017/4/20
603095.SH,越剑智能,机械,专用机械,2020/4/15
603115.SH,海星股份,机械,专用机械,2019/8/9
603159.SH,上海亚虹,机械,专用机械,2016/8/12
603169.SH,兰石重装,机械,专用机械,2014/10/9
603185.SH,上机数控,机械,专用机械,2018/12/28
603277.SH,银都股份,机械,专用机械,2017/9/11
603279.SH,景津环保,机械,专用机械,2019/7/29
603283.SH,赛腾股份,机械,专用机械,2017/12/25
603318.SH,水发燃气,机械,专用机械,2015/4/24
603324.SH,盛剑环境,机械,专用机械,2021/4/7
603337.SH,杰克股份,机械,专用机械,2017/1/19
603339.SH,四方科技,机械,专用机械,2016/5/19
603656.SH,泰禾智能,机械,专用机械,2017/3/21
603690.SH,至纯科技,机械,专用机械,2017/1/13
603698.SH,航天工程,机械,专用机械,2015/1/28
603726.SH,朗迪集团,机械,专用机械,2016/4/21
603789.SH,星光农机,机械,专用机械,2015/4/27
603855.SH,华荣股份,机械,专用机械,2017/5/24
603860.SH,中公高科,机械,专用机械,2017/8/2
603895.SH,天永智能,机械,专用机械,2018/1/22
603901.SH,永创智能,机械,专用机械,2015/5/29
603912.SH,佳力图,机械,专用机械,2017/11/1
603956.SH,威派格,机械,专用机械,2019/2/22
603960.SH,克来机电,机械,专用机械,2017/3/14
605060.SH,联德股份,机械,专用机械,2021/3/1
605117.SH,德业股份,机械,专用机械,2021/4/20
605123.SH,派克新材,机械,专用机械,2020/8/25
605186.SH,健麾信息,机械,专用机械,2020/12/22
605208.SH,永茂泰,机械,专用机械,2021/3/8
605259.SH,绿田机械,机械,专用机械,2021/6/15
605305.SH,中际联合,机械,专用机械,2021/5/6
605389.SH,长龄液压,机械,专用机械,2021/3/22
688006.SH,杭可科技,机械,专用机械,2019/7/22
688022.SH,瀚川智能,机械,专用机械,2019/7/22
688057.SH,金达莱,机械,专用机械,2020/11/11
688092.SH,爱科科技,机械,专用机械,2021/3/19
688097.SH,博众精工,机械,专用机械,2021/5/12
688128.SH,中国电研,机械,专用机械,2019/11/5
688215.SH,瑞晟智能,机械,专用机械,2020/8/28
688309.SH,恒誉环保,机械,专用机械,2020/7/14
688310.SH,迈得医疗,机械,专用机械,2019/12/3
688312.SH,燕麦科技,机械,专用机械,2020/6/8
688355.SH,明志科技,机械,专用机械,2021/5/12
688360.SH,德马科技,机械,专用机械,2020/6/2
688377.SH,迪威尔,机械,专用机械,2020/7/8
688378.SH,奥来德,机械,专用机械,2020/9/3
688408.SH,中信博,机械,专用机械,2020/8/28
688516.SH,奥特维,机械,专用机械,2020/5/21
688529.SH,豪森股份,机械,专用机械,2020/11/9
688557.SH,兰剑智能,机械,专用机械,2020/12/2
688559.SH,海目星,机械,专用机械,2020/9/9
688565.SH,力源科技,机械,专用机械,2021/5/13
688596.SH,正帆科技,机械,专用机械,2020/8/20
688633.SH,星球石墨,机械,专用机械,2021/3/24
688661.SH,和林微纳,机械,专用机械,2021/3/29
688662.SH,富信科技,机械,专用机械,2021/4/1
688700.SH,东威科技,机械,专用机械,2021/6/15
900924.SH,上工B股,机械,专用机械,1994/1/18
000420.SZ,吉林化纤,基础化工,化学纤维,1996/8/2
000677.SZ,恒天海龙,基础化工,化学纤维,1996/12/26
000782.SZ,美达股份,基础化工,化学纤维,1997/6/19
000936.SZ,华西股份,基础化工,化学纤维,1999/8/10
000949.SZ,新乡化纤,基础化工,化学纤维,1999/10/21
002064.SZ,华峰化学,基础化工,化学纤维,2006/8/23
002172.SZ,澳洋健康,基础化工,化学纤维,2007/9/21
002427.SZ,ST尤夫,基础化工,化学纤维,2010/6/8
002998.SZ,优彩资源,基础化工,化学纤维,2020/9/25
600409.SH,三友化工,基础化工,化学纤维,2003/6/18
600810.SH,神马股份,基础化工,化学纤维,1994/1/6
600889.SH,南京化纤,基础化工,化学纤维,1996/3/8
603332.SH,苏州龙杰,基础化工,化学纤维,2019/1/17
605166.SH,聚合顺,基础化工,化学纤维,2020/6/18
688598.SH,金博股份,基础化工,化学纤维,2020/5/18
000510.SZ,新金路,基础化工,化学原料,1993/5/7
000545.SZ,金浦钛业,基础化工,化学原料,1993/12/15
000635.SZ,英力特,基础化工,化学原料,1996/11/20
000683.SZ,远兴能源,基础化工,化学原料,1997/1/31
000707.SZ,*ST双环,基础化工,化学原料,1997/4/15
000818.SZ,航锦科技,基础化工,化学原料,1997/10/17
000822.SZ,山东海化,基础化工,化学原料,1998/7/3
002092.SZ,中泰化学,基础化工,化学原料,2006/12/8
002109.SZ,兴化股份,基础化工,化学原料,2007/1/26
002125.SZ,湘潭电化,基础化工,化学原料,2007/4/3
002136.SZ,安纳达,基础化工,化学原料,2007/5/30
002145.SZ,中核钛白,基础化工,化学原料,2007/8/3
002386.SZ,天原股份,基础化工,化学原料,2010/4/9
002411.SZ,延安必康,基础化工,化学原料,2010/5/25
002453.SZ,华软科技,基础化工,化学原料,2010/7/20
002455.SZ,百川股份,基础化工,化学原料,2010/8/3
002549.SZ,凯美特气,基础化工,化学原料,2011/2/18
002601.SZ,龙佰集团,基础化工,化学原料,2011/7/15
002648.SZ,卫星石化,基础化工,化学原料,2011/12/28
002748.SZ,世龙实业,基础化工,化学原料,2015/3/19
002802.SZ,洪汇新材,基础化工,化学原料,2016/6/29
002805.SZ,丰元股份,基础化工,化学原料,2016/7/7
003017.SZ,大洋生物,基础化工,化学原料,2020/10/26
003022.SZ,联泓新科,基础化工,化学原料,2020/12/8
